,time,reward,age,days_since_joining,income,gender_F,gender_M,gender_O,min_spend_req,social,mobile,web,duration,discount,type_bogo,type_discount
93649,36,2.0,63,1289,76000.0,1,0,0,10,1,1,1,10,2,0,1
93651,522,2.0,63,1289,76000.0,1,0,0,10,1,1,1,10,2,0,1
93655,18,2.0,45,903,99000.0,0,1,0,10,1,1,1,10,2,0,1
93658,546,2.0,45,903,99000.0,0,1,0,10,1,1,1,10,2,0,1
93663,396,2.0,72,749,45000.0,0,1,0,10,1,1,1,10,2,0,1
93666,78,2.0,83,1512,44000.0,1,0,0,10,1,1,1,10,2,0,1
93669,42,2.0,61,610,53000.0,0,1,0,10,1,1,1,10,2,0,1
93671,180,2.0,58,1396,72000.0,1,0,0,10,1,1,1,10,2,0,1
93676,18,2.0,76,763,43000.0,0,1,0,10,1,1,1,10,2,0,1
93682,696,2.0,70,2093,55000.0,0,1,0,10,1,1,1,10,2,0,1
93685,246,2.0,40,1785,62000.0,0,1,0,10,1,1,1,10,2,0,1
93688,12,2.0,37,1365,70000.0,0,0,1,10,1,1,1,10,2,0,1
93691,36,2.0,20,894,62000.0,1,0,0,10,1,1,1,10,2,0,1
93694,198,2.0,50,778,70000.0,0,1,0,10,1,1,1,10,2,0,1
93697,210,2.0,45,1179,86000.0,0,1,0,10,1,1,1,10,2,0,1
93700,234,2.0,33,2314,34000.0,0,1,0,10,1,1,1,10,2,0,1
93703,426,2.0,33,2314,34000.0,0,1,0,10,1,1,1,10,2,0,1
93706,270,2.0,40,1639,74000.0,1,0,0,10,1,1,1,10,2,0,1
93709,582,2.0,40,1639,74000.0,1,0,0,10,1,1,1,10,2,0,1
93714,594,2.0,86,1165,74000.0,0,1,0,10,1,1,1,10,2,0,1
93717,48,2.0,49,765,73000.0,0,1,0,10,1,1,1,10,2,0,1
93720,354,2.0,49,765,73000.0,0,1,0,10,1,1,1,10,2,0,1
93723,546,2.0,49,765,73000.0,0,1,0,10,1,1,1,10,2,0,1
93725,168,2.0,76,819,76000.0,1,0,0,10,1,1,1,10,2,0,1
93731,12,2.0,56,1411,73000.0,1,0,0,10,1,1,1,10,2,0,1
93734,522,2.0,21,2207,65000.0,0,1,0,10,1,1,1,10,2,0,1
93737,240,2.0,47,1203,33000.0,1,0,0,10,1,1,1,10,2,0,1
93740,516,2.0,68,791,43000.0,0,0,1,10,1,1,1,10,2,0,1
93743,396,2.0,37,1493,37000.0,1,0,0,10,1,1,1,10,2,0,1
93746,648,2.0,78,947,42000.0,1,0,0,10,1,1,1,10,2,0,1
93749,156,2.0,24,899,64000.0,0,1,0,10,1,1,1,10,2,0,1
93752,540,2.0,59,714,41000.0,0,1,0,10,1,1,1,10,2,0,1
93759,456,2.0,46,878,65000.0,0,1,0,10,1,1,1,10,2,0,1
93762,576,2.0,43,990,56000.0,0,0,1,10,1,1,1,10,2,0,1
93766,372,2.0,63,911,61000.0,1,0,0,10,1,1,1,10,2,0,1
93773,18,2.0,74,575,61000.0,0,1,0,10,1,1,1,10,2,0,1
93777,504,2.0,34,847,67000.0,0,1,0,10,1,1,1,10,2,0,1
93781,150,2.0,49,2301,64000.0,0,1,0,10,1,1,1,10,2,0,1
93784,708,2.0,49,2301,64000.0,0,1,0,10,1,1,1,10,2,0,1
93789,360,2.0,62,669,32000.0,0,1,0,10,1,1,1,10,2,0,1
93792,300,2.0,87,801,115000.0,1,0,0,10,1,1,1,10,2,0,1
93796,342,2.0,44,1334,54000.0,0,1,0,10,1,1,1,10,2,0,1
93801,24,2.0,64,1555,46000.0,0,1,0,10,1,1,1,10,2,0,1
93804,480,2.0,64,1555,46000.0,0,1,0,10,1,1,1,10,2,0,1
93807,510,2.0,64,1555,46000.0,0,1,0,10,1,1,1,10,2,0,1
93814,30,2.0,73,1210,116000.0,0,1,0,10,1,1,1,10,2,0,1
93817,600,2.0,73,1210,116000.0,0,1,0,10,1,1,1,10,2,0,1
93820,120,2.0,50,1646,85000.0,0,1,0,10,1,1,1,10,2,0,1
93827,204,2.0,33,1433,52000.0,0,1,0,10,1,1,1,10,2,0,1
93830,12,2.0,58,1621,74000.0,0,0,1,10,1,1,1,10,2,0,1
93835,666,2.0,48,1281,58000.0,0,1,0,10,1,1,1,10,2,0,1
93839,420,2.0,63,897,93000.0,0,1,0,10,1,1,1,10,2,0,1
93842,336,2.0,52,1115,87000.0,1,0,0,10,1,1,1,10,2,0,1
93846,366,2.0,65,2256,59000.0,1,0,0,10,1,1,1,10,2,0,1
93855,432,2.0,71,1253,113000.0,1,0,0,10,1,1,1,10,2,0,1
93858,420,2.0,48,2084,98000.0,1,0,0,10,1,1,1,10,2,0,1
93860,528,2.0,31,1412,58000.0,1,0,0,10,1,1,1,10,2,0,1
93864,636,2.0,31,1412,58000.0,1,0,0,10,1,1,1,10,2,0,1
93871,192,2.0,88,912,50000.0,1,0,0,10,1,1,1,10,2,0,1
93878,690,2.0,55,1601,74000.0,1,0,0,10,1,1,1,10,2,0,1
93881,390,2.0,69,1243,53000.0,0,1,0,10,1,1,1,10,2,0,1
93884,528,2.0,68,1003,93000.0,0,1,0,10,1,1,1,10,2,0,1
93886,24,2.0,26,1639,62000.0,0,1,0,10,1,1,1,10,2,0,1
93890,18,2.0,70,1582,90000.0,1,0,0,10,1,1,1,10,2,0,1
93892,582,2.0,70,1582,90000.0,1,0,0,10,1,1,1,10,2,0,1
93895,336,2.0,91,855,90000.0,1,0,0,10,1,1,1,10,2,0,1
93897,612,2.0,48,1641,64000.0,0,1,0,10,1,1,1,10,2,0,1
93900,168,2.0,20,775,66000.0,1,0,0,10,1,1,1,10,2,0,1
93904,36,2.0,26,1461,53000.0,1,0,0,10,1,1,1,10,2,0,1
93906,606,2.0,26,1461,53000.0,1,0,0,10,1,1,1,10,2,0,1
93913,588,2.0,52,1384,86000.0,1,0,0,10,1,1,1,10,2,0,1
93916,42,2.0,54,1415,55000.0,0,1,0,10,1,1,1,10,2,0,1
93919,660,2.0,54,1415,55000.0,0,1,0,10,1,1,1,10,2,0,1
93922,78,2.0,52,1193,101000.0,1,0,0,10,1,1,1,10,2,0,1
93925,462,2.0,42,1571,63000.0,0,1,0,10,1,1,1,10,2,0,1
93928,372,2.0,61,905,98000.0,1,0,0,10,1,1,1,10,2,0,1
93931,492,2.0,79,588,116000.0,1,0,0,10,1,1,1,10,2,0,1
93934,342,2.0,26,1002,49000.0,0,1,0,10,1,1,1,10,2,0,1
93937,522,2.0,43,840,52000.0,0,1,0,10,1,1,1,10,2,0,1
93940,396,2.0,77,743,58000.0,0,1,0,10,1,1,1,10,2,0,1
93945,204,2.0,59,1210,75000.0,1,0,0,10,1,1,1,10,2,0,1
93948,378,2.0,59,1210,75000.0,1,0,0,10,1,1,1,10,2,0,1
93951,522,2.0,24,839,39000.0,1,0,0,10,1,1,1,10,2,0,1
93954,504,2.0,84,1154,73000.0,1,0,0,10,1,1,1,10,2,0,1
93957,444,2.0,83,1334,109000.0,1,0,0,10,1,1,1,10,2,0,1
93962,180,2.0,62,1370,80000.0,0,1,0,10,1,1,1,10,2,0,1
93965,438,2.0,62,1370,80000.0,0,1,0,10,1,1,1,10,2,0,1
93968,618,2.0,33,707,74000.0,1,0,0,10,1,1,1,10,2,0,1
93971,318,2.0,55,701,118000.0,0,1,0,10,1,1,1,10,2,0,1
93974,546,2.0,55,701,118000.0,0,1,0,10,1,1,1,10,2,0,1
93978,540,2.0,61,775,81000.0,0,1,0,10,1,1,1,10,2,0,1
93981,216,2.0,49,672,68000.0,0,1,0,10,1,1,1,10,2,0,1
93984,480,2.0,48,782,71000.0,1,0,0,10,1,1,1,10,2,0,1
93993,444,2.0,60,1472,115000.0,0,1,0,10,1,1,1,10,2,0,1
93996,90,2.0,23,691,38000.0,0,1,0,10,1,1,1,10,2,0,1
93999,642,2.0,45,849,51000.0,0,1,0,10,1,1,1,10,2,0,1
94001,588,2.0,92,606,63000.0,0,1,0,10,1,1,1,10,2,0,1
94005,426,2.0,56,1151,117000.0,0,1,0,10,1,1,1,10,2,0,1
94010,672,2.0,62,764,96000.0,0,1,0,10,1,1,1,10,2,0,1
94012,606,2.0,55,1008,100000.0,0,1,0,10,1,1,1,10,2,0,1
94015,60,2.0,34,681,36000.0,0,1,0,10,1,1,1,10,2,0,1
94019,654,2.0,34,681,36000.0,0,1,0,10,1,1,1,10,2,0,1
94022,486,2.0,63,1451,50000.0,0,1,0,10,1,1,1,10,2,0,1
94025,516,2.0,46,1056,38000.0,0,1,0,10,1,1,1,10,2,0,1
94034,198,2.0,53,1381,108000.0,1,0,0,10,1,1,1,10,2,0,1
94037,384,2.0,53,1381,108000.0,1,0,0,10,1,1,1,10,2,0,1
94044,582,2.0,55,1494,59000.0,0,1,0,10,1,1,1,10,2,0,1
94047,234,2.0,78,1015,74000.0,0,1,0,10,1,1,1,10,2,0,1
94052,474,2.0,74,669,89000.0,1,0,0,10,1,1,1,10,2,0,1
94055,366,2.0,49,1222,67000.0,1,0,0,10,1,1,1,10,2,0,1
94058,432,2.0,49,1222,67000.0,1,0,0,10,1,1,1,10,2,0,1
94061,420,2.0,69,566,97000.0,1,0,0,10,1,1,1,10,2,0,1
94064,504,2.0,25,1430,52000.0,1,0,0,10,1,1,1,10,2,0,1
94067,36,2.0,65,1230,99000.0,1,0,0,10,1,1,1,10,2,0,1
94070,402,2.0,58,1073,77000.0,1,0,0,10,1,1,1,10,2,0,1
94073,564,2.0,58,1073,77000.0,1,0,0,10,1,1,1,10,2,0,1
94076,312,2.0,28,848,49000.0,0,1,0,10,1,1,1,10,2,0,1
94079,360,2.0,57,1438,66000.0,0,1,0,10,1,1,1,10,2,0,1
94082,468,2.0,57,1438,66000.0,0,1,0,10,1,1,1,10,2,0,1
94085,312,2.0,43,1521,85000.0,0,1,0,10,1,1,1,10,2,0,1
94088,24,2.0,61,1426,90000.0,1,0,0,10,1,1,1,10,2,0,1
94091,654,2.0,61,1426,90000.0,1,0,0,10,1,1,1,10,2,0,1
94094,30,2.0,45,1353,84000.0,0,1,0,10,1,1,1,10,2,0,1
94097,462,2.0,32,808,40000.0,0,1,0,10,1,1,1,10,2,0,1
94099,186,2.0,56,791,64000.0,0,1,0,10,1,1,1,10,2,0,1
94103,276,2.0,56,2093,90000.0,0,1,0,10,1,1,1,10,2,0,1
94108,426,2.0,54,1308,103000.0,1,0,0,10,1,1,1,10,2,0,1
94111,414,2.0,79,684,88000.0,1,0,0,10,1,1,1,10,2,0,1
94116,180,2.0,71,1459,66000.0,0,1,0,10,1,1,1,10,2,0,1
94119,216,2.0,79,1370,33000.0,0,1,0,10,1,1,1,10,2,0,1
94122,354,2.0,79,1370,33000.0,0,1,0,10,1,1,1,10,2,0,1
94125,522,2.0,79,1370,33000.0,0,1,0,10,1,1,1,10,2,0,1
94129,180,2.0,20,1265,30000.0,1,0,0,10,1,1,1,10,2,0,1
94132,474,2.0,20,1265,30000.0,1,0,0,10,1,1,1,10,2,0,1
94135,342,2.0,40,842,50000.0,0,1,0,10,1,1,1,10,2,0,1
94140,240,2.0,46,905,100000.0,1,0,0,10,1,1,1,10,2,0,1
94143,672,2.0,48,819,54000.0,1,0,0,10,1,1,1,10,2,0,1
94146,354,2.0,68,566,54000.0,1,0,0,10,1,1,1,10,2,0,1
94151,576,2.0,54,661,87000.0,1,0,0,10,1,1,1,10,2,0,1
94154,336,2.0,53,1386,97000.0,0,1,0,10,1,1,1,10,2,0,1
94157,246,2.0,60,921,35000.0,1,0,0,10,1,1,1,10,2,0,1
94160,366,2.0,55,954,75000.0,1,0,0,10,1,1,1,10,2,0,1
94163,342,2.0,69,1040,109000.0,1,0,0,10,1,1,1,10,2,0,1
94170,348,2.0,31,576,43000.0,0,1,0,10,1,1,1,10,2,0,1
94173,636,2.0,68,1281,69000.0,1,0,0,10,1,1,1,10,2,0,1
94175,192,2.0,23,850,48000.0,0,1,0,10,1,1,1,10,2,0,1
94179,426,2.0,23,850,48000.0,0,1,0,10,1,1,1,10,2,0,1
94182,534,2.0,54,1338,48000.0,1,0,0,10,1,1,1,10,2,0,1
94187,540,2.0,70,785,111000.0,0,1,0,10,1,1,1,10,2,0,1
94190,546,2.0,52,1555,73000.0,0,1,0,10,1,1,1,10,2,0,1
94193,384,2.0,45,1179,45000.0,0,1,0,10,1,1,1,10,2,0,1
94196,216,2.0,47,1009,77000.0,0,1,0,10,1,1,1,10,2,0,1
94199,450,2.0,54,825,103000.0,1,0,0,10,1,1,1,10,2,0,1
94201,408,2.0,61,1011,39000.0,0,1,0,10,1,1,1,10,2,0,1
94205,516,2.0,61,1011,39000.0,0,1,0,10,1,1,1,10,2,0,1
94208,552,2.0,68,1826,70000.0,0,1,0,10,1,1,1,10,2,0,1
94211,534,2.0,84,1222,97000.0,1,0,0,10,1,1,1,10,2,0,1
94214,588,2.0,26,820,32000.0,0,1,0,10,1,1,1,10,2,0,1
94216,558,2.0,24,2311,42000.0,1,0,0,10,1,1,1,10,2,0,1
94221,0,2.0,38,1578,68000.0,0,1,0,10,1,1,1,10,2,0,1
94224,534,2.0,80,1464,95000.0,1,0,0,10,1,1,1,10,2,0,1
94227,54,2.0,71,1315,34000.0,1,0,0,10,1,1,1,10,2,0,1
94230,672,2.0,54,700,40000.0,0,1,0,10,1,1,1,10,2,0,1
94233,96,2.0,38,897,66000.0,0,1,0,10,1,1,1,10,2,0,1
94238,30,2.0,77,917,58000.0,1,0,0,10,1,1,1,10,2,0,1
94242,384,2.0,27,1483,51000.0,0,1,0,10,1,1,1,10,2,0,1
94245,588,2.0,27,1483,51000.0,0,1,0,10,1,1,1,10,2,0,1
94252,666,2.0,24,754,57000.0,0,1,0,10,1,1,1,10,2,0,1
94255,642,2.0,23,1124,40000.0,0,1,0,10,1,1,1,10,2,0,1
94258,144,2.0,28,900,65000.0,0,1,0,10,1,1,1,10,2,0,1
94261,636,2.0,28,900,65000.0,0,1,0,10,1,1,1,10,2,0,1
94264,576,2.0,71,757,85000.0,1,0,0,10,1,1,1,10,2,0,1
94269,384,2.0,55,1428,119000.0,1,0,0,10,1,1,1,10,2,0,1
94274,192,2.0,35,885,52000.0,1,0,0,10,1,1,1,10,2,0,1
94277,450,2.0,72,1299,115000.0,1,0,0,10,1,1,1,10,2,0,1
94280,666,2.0,45,1030,56000.0,1,0,0,10,1,1,1,10,2,0,1
94283,714,2.0,51,853,39000.0,0,1,0,10,1,1,1,10,2,0,1
94286,30,2.0,56,1395,90000.0,0,1,0,10,1,1,1,10,2,0,1
94289,606,2.0,55,982,72000.0,0,1,0,10,1,1,1,10,2,0,1
94292,552,2.0,68,2348,93000.0,0,1,0,10,1,1,1,10,2,0,1
94295,480,2.0,39,1454,61000.0,0,1,0,10,1,1,1,10,2,0,1
94298,6,2.0,70,1039,103000.0,1,0,0,10,1,1,1,10,2,0,1
94301,516,2.0,70,1039,103000.0,1,0,0,10,1,1,1,10,2,0,1
94304,618,2.0,70,1672,96000.0,1,0,0,10,1,1,1,10,2,0,1
94307,282,2.0,64,758,93000.0,1,0,0,10,1,1,1,10,2,0,1
94314,642,2.0,58,1449,65000.0,0,1,0,10,1,1,1,10,2,0,1
94317,360,2.0,59,652,115000.0,1,0,0,10,1,1,1,10,2,0,1
94320,576,2.0,59,652,115000.0,1,0,0,10,1,1,1,10,2,0,1
94325,390,2.0,62,744,77000.0,1,0,0,10,1,1,1,10,2,0,1
94328,522,2.0,62,744,77000.0,1,0,0,10,1,1,1,10,2,0,1
94331,420,2.0,27,946,62000.0,0,1,0,10,1,1,1,10,2,0,1
94334,534,2.0,41,743,72000.0,1,0,0,10,1,1,1,10,2,0,1
94337,72,2.0,51,1976,79000.0,0,1,0,10,1,1,1,10,2,0,1
94340,438,2.0,51,1976,79000.0,0,1,0,10,1,1,1,10,2,0,1
94343,504,2.0,37,1075,83000.0,1,0,0,10,1,1,1,10,2,0,1
94345,618,2.0,37,1804,49000.0,0,1,0,10,1,1,1,10,2,0,1
94352,42,2.0,57,1531,56000.0,1,0,0,10,1,1,1,10,2,0,1
94355,72,2.0,92,1250,53000.0,0,1,0,10,1,1,1,10,2,0,1
94362,336,2.0,67,1555,55000.0,0,1,0,10,1,1,1,10,2,0,1
94367,474,2.0,42,575,30000.0,0,1,0,10,1,1,1,10,2,0,1
94374,378,2.0,48,1045,60000.0,1,0,0,10,1,1,1,10,2,0,1
94377,546,2.0,68,1887,54000.0,0,1,0,10,1,1,1,10,2,0,1
94382,120,2.0,68,1226,55000.0,0,1,0,10,1,1,1,10,2,0,1
94385,228,2.0,56,704,93000.0,0,1,0,10,1,1,1,10,2,0,1
94388,576,2.0,73,916,113000.0,1,0,0,10,1,1,1,10,2,0,1
94393,480,2.0,68,566,76000.0,1,0,0,10,1,1,1,10,2,0,1
94396,546,2.0,19,1324,39000.0,0,1,0,10,1,1,1,10,2,0,1
94399,216,2.0,27,1336,41000.0,0,1,0,10,1,1,1,10,2,0,1
94401,426,2.0,34,711,48000.0,0,1,0,10,1,1,1,10,2,0,1
94406,492,2.0,36,800,91000.0,1,0,0,10,1,1,1,10,2,0,1
94409,6,2.0,87,1052,61000.0,1,0,0,10,1,1,1,10,2,0,1
94411,378,2.0,56,1417,88000.0,0,1,0,10,1,1,1,10,2,0,1
94415,612,2.0,56,1417,88000.0,0,1,0,10,1,1,1,10,2,0,1
94418,468,2.0,47,1602,57000.0,1,0,0,10,1,1,1,10,2,0,1
94421,180,2.0,89,875,107000.0,1,0,0,10,1,1,1,10,2,0,1
94424,558,2.0,74,1065,66000.0,1,0,0,10,1,1,1,10,2,0,1
94429,504,2.0,55,715,75000.0,1,0,0,10,1,1,1,10,2,0,1
94432,594,2.0,55,715,75000.0,1,0,0,10,1,1,1,10,2,0,1
94435,432,2.0,27,671,60000.0,0,1,0,10,1,1,1,10,2,0,1
94438,570,2.0,60,743,32000.0,1,0,0,10,1,1,1,10,2,0,1
94445,390,2.0,37,1939,69000.0,0,1,0,10,1,1,1,10,2,0,1
94450,36,2.0,81,756,98000.0,0,1,0,10,1,1,1,10,2,0,1
94453,216,2.0,50,1352,108000.0,1,0,0,10,1,1,1,10,2,0,1
94456,588,2.0,50,1352,108000.0,1,0,0,10,1,1,1,10,2,0,1
94459,426,2.0,82,1627,82000.0,1,0,0,10,1,1,1,10,2,0,1
94463,540,2.0,50,1507,37000.0,1,0,0,10,1,1,1,10,2,0,1
94467,462,2.0,83,1301,86000.0,1,0,0,10,1,1,1,10,2,0,1
94469,420,2.0,55,1538,100000.0,0,1,0,10,1,1,1,10,2,0,1
94477,282,2.0,71,783,73000.0,1,0,0,10,1,1,1,10,2,0,1
94479,576,2.0,71,783,73000.0,1,0,0,10,1,1,1,10,2,0,1
94483,594,2.0,63,1359,77000.0,1,0,0,10,1,1,1,10,2,0,1
94486,396,2.0,53,1612,83000.0,1,0,0,10,1,1,1,10,2,0,1
94489,528,2.0,40,1105,86000.0,0,1,0,10,1,1,1,10,2,0,1
94492,228,2.0,32,648,53000.0,0,1,0,10,1,1,1,10,2,0,1
94495,42,2.0,80,1110,61000.0,1,0,0,10,1,1,1,10,2,0,1
94498,180,2.0,80,1110,61000.0,1,0,0,10,1,1,1,10,2,0,1
94501,36,2.0,62,821,91000.0,0,1,0,10,1,1,1,10,2,0,1
94508,492,2.0,43,1175,36000.0,1,0,0,10,1,1,1,10,2,0,1
94511,186,2.0,51,1132,58000.0,1,0,0,10,1,1,1,10,2,0,1
94514,546,2.0,43,861,64000.0,0,1,0,10,1,1,1,10,2,0,1
94517,30,2.0,70,803,72000.0,1,0,0,10,1,1,1,10,2,0,1
94520,336,2.0,62,985,62000.0,1,0,0,10,1,1,1,10,2,0,1
94523,54,2.0,87,1062,47000.0,1,0,0,10,1,1,1,10,2,0,1
94525,462,2.0,94,1051,85000.0,1,0,0,10,1,1,1,10,2,0,1
94528,552,2.0,52,591,67000.0,0,1,0,10,1,1,1,10,2,0,1
94533,408,2.0,76,802,50000.0,0,1,0,10,1,1,1,10,2,0,1
94538,642,2.0,27,585,38000.0,1,0,0,10,1,1,1,10,2,0,1
94543,222,2.0,27,689,42000.0,0,1,0,10,1,1,1,10,2,0,1
94546,462,2.0,86,653,99000.0,1,0,0,10,1,1,1,10,2,0,1
94549,630,2.0,82,840,63000.0,0,1,0,10,1,1,1,10,2,0,1
94552,78,2.0,60,1389,90000.0,1,0,0,10,1,1,1,10,2,0,1
94554,582,2.0,60,1389,90000.0,1,0,0,10,1,1,1,10,2,0,1
94558,18,2.0,52,1186,108000.0,1,0,0,10,1,1,1,10,2,0,1
94561,30,2.0,33,746,45000.0,0,1,0,10,1,1,1,10,2,0,1
94564,510,2.0,91,1150,39000.0,1,0,0,10,1,1,1,10,2,0,1
94567,378,2.0,43,1052,31000.0,1,0,0,10,1,1,1,10,2,0,1
94571,432,2.0,61,1316,112000.0,1,0,0,10,1,1,1,10,2,0,1
94578,486,2.0,24,816,35000.0,0,1,0,10,1,1,1,10,2,0,1
94583,558,2.0,58,1304,61000.0,0,1,0,10,1,1,1,10,2,0,1
94586,114,2.0,51,1093,42000.0,0,1,0,10,1,1,1,10,2,0,1
94589,228,2.0,39,687,59000.0,0,0,1,10,1,1,1,10,2,0,1
94592,528,2.0,39,687,59000.0,0,0,1,10,1,1,1,10,2,0,1
94595,390,2.0,53,1047,85000.0,1,0,0,10,1,1,1,10,2,0,1
94598,474,2.0,53,1047,85000.0,1,0,0,10,1,1,1,10,2,0,1
94602,408,2.0,70,1310,57000.0,1,0,0,10,1,1,1,10,2,0,1
94606,594,2.0,82,590,109000.0,1,0,0,10,1,1,1,10,2,0,1
94611,354,2.0,47,1614,80000.0,1,0,0,10,1,1,1,10,2,0,1
94616,330,2.0,42,568,33000.0,1,0,0,10,1,1,1,10,2,0,1
94619,534,2.0,91,777,118000.0,1,0,0,10,1,1,1,10,2,0,1
94622,114,2.0,43,1955,50000.0,0,1,0,10,1,1,1,10,2,0,1
94625,54,2.0,40,1849,54000.0,1,0,0,10,1,1,1,10,2,0,1
94628,366,2.0,40,1849,54000.0,1,0,0,10,1,1,1,10,2,0,1
94631,696,2.0,40,1849,54000.0,1,0,0,10,1,1,1,10,2,0,1
94637,510,2.0,75,656,87000.0,1,0,0,10,1,1,1,10,2,0,1
94640,408,2.0,36,1980,70000.0,1,0,0,10,1,1,1,10,2,0,1
94644,156,2.0,62,1388,76000.0,1,0,0,10,1,1,1,10,2,0,1
94647,0,2.0,62,1476,98000.0,1,0,0,10,1,1,1,10,2,0,1
94649,432,2.0,21,925,50000.0,0,1,0,10,1,1,1,10,2,0,1
94653,42,2.0,48,891,85000.0,1,0,0,10,1,1,1,10,2,0,1
94660,180,2.0,23,1382,44000.0,1,0,0,10,1,1,1,10,2,0,1
94663,372,2.0,23,1382,44000.0,1,0,0,10,1,1,1,10,2,0,1
94666,522,2.0,53,698,54000.0,1,0,0,10,1,1,1,10,2,0,1
94669,300,2.0,73,944,84000.0,0,1,0,10,1,1,1,10,2,0,1
94672,192,2.0,54,1395,113000.0,0,1,0,10,1,1,1,10,2,0,1
94675,600,2.0,61,1235,55000.0,0,1,0,10,1,1,1,10,2,0,1
94678,516,2.0,69,916,75000.0,1,0,0,10,1,1,1,10,2,0,1
94680,510,2.0,53,847,32000.0,0,1,0,10,1,1,1,10,2,0,1
94686,96,2.0,62,881,44000.0,0,1,0,10,1,1,1,10,2,0,1
94692,414,2.0,46,875,80000.0,1,0,0,10,1,1,1,10,2,0,1
94696,498,2.0,54,1087,118000.0,1,0,0,10,1,1,1,10,2,0,1
94699,0,2.0,39,1585,99000.0,1,0,0,10,1,1,1,10,2,0,1
94702,630,2.0,39,1585,99000.0,1,0,0,10,1,1,1,10,2,0,1
94709,654,2.0,33,918,37000.0,1,0,0,10,1,1,1,10,2,0,1
94712,510,2.0,57,818,109000.0,0,1,0,10,1,1,1,10,2,0,1
94715,594,2.0,51,791,105000.0,1,0,0,10,1,1,1,10,2,0,1
94724,642,2.0,69,942,57000.0,0,1,0,10,1,1,1,10,2,0,1
94726,408,2.0,54,1118,71000.0,0,1,0,10,1,1,1,10,2,0,1
94732,150,2.0,37,1288,32000.0,0,1,0,10,1,1,1,10,2,0,1
94734,78,2.0,49,827,80000.0,1,0,0,10,1,1,1,10,2,0,1
94738,240,2.0,33,828,51000.0,0,1,0,10,1,1,1,10,2,0,1
94741,462,2.0,62,1430,56000.0,1,0,0,10,1,1,1,10,2,0,1
94744,198,2.0,59,1139,62000.0,1,0,0,10,1,1,1,10,2,0,1
94747,420,2.0,92,1596,97000.0,1,0,0,10,1,1,1,10,2,0,1
94750,480,2.0,80,730,118000.0,1,0,0,10,1,1,1,10,2,0,1
94753,516,2.0,61,647,64000.0,1,0,0,10,1,1,1,10,2,0,1
94756,456,2.0,33,1904,62000.0,0,1,0,10,1,1,1,10,2,0,1
94759,90,2.0,71,1455,117000.0,1,0,0,10,1,1,1,10,2,0,1
94762,264,2.0,71,1455,117000.0,1,0,0,10,1,1,1,10,2,0,1
94765,372,2.0,70,902,47000.0,1,0,0,10,1,1,1,10,2,0,1
94768,222,2.0,39,907,63000.0,0,1,0,10,1,1,1,10,2,0,1
94771,678,2.0,18,1656,68000.0,0,1,0,10,1,1,1,10,2,0,1
94774,594,2.0,56,1524,74000.0,1,0,0,10,1,1,1,10,2,0,1
94777,462,2.0,66,808,33000.0,1,0,0,10,1,1,1,10,2,0,1
94782,450,2.0,57,1311,61000.0,0,1,0,10,1,1,1,10,2,0,1
94784,534,2.0,71,744,64000.0,0,1,0,10,1,1,1,10,2,0,1
94787,420,2.0,42,1572,50000.0,1,0,0,10,1,1,1,10,2,0,1
94790,414,2.0,59,1526,110000.0,0,1,0,10,1,1,1,10,2,0,1
94794,582,2.0,59,1526,110000.0,0,1,0,10,1,1,1,10,2,0,1
94801,66,2.0,81,773,72000.0,1,0,0,10,1,1,1,10,2,0,1
94804,312,2.0,22,643,56000.0,0,1,0,10,1,1,1,10,2,0,1
94815,30,2.0,79,1587,66000.0,0,1,0,10,1,1,1,10,2,0,1
94818,468,2.0,63,2201,68000.0,0,1,0,10,1,1,1,10,2,0,1
94821,198,2.0,55,918,58000.0,0,1,0,10,1,1,1,10,2,0,1
94824,426,2.0,75,832,64000.0,1,0,0,10,1,1,1,10,2,0,1
94831,564,2.0,48,2097,66000.0,0,1,0,10,1,1,1,10,2,0,1
94834,702,2.0,48,2097,66000.0,0,1,0,10,1,1,1,10,2,0,1
94837,90,2.0,64,1602,80000.0,0,1,0,10,1,1,1,10,2,0,1
94843,546,2.0,51,816,79000.0,0,1,0,10,1,1,1,10,2,0,1
94846,324,2.0,61,1528,31000.0,0,1,0,10,1,1,1,10,2,0,1
94849,168,2.0,76,1152,54000.0,0,1,0,10,1,1,1,10,2,0,1
94853,198,2.0,40,927,61000.0,0,1,0,10,1,1,1,10,2,0,1
94856,606,2.0,62,1264,80000.0,0,1,0,10,1,1,1,10,2,0,1
94859,420,2.0,54,596,79000.0,1,0,0,10,1,1,1,10,2,0,1
94862,294,2.0,45,1191,52000.0,0,1,0,10,1,1,1,10,2,0,1
94865,246,2.0,45,811,32000.0,0,1,0,10,1,1,1,10,2,0,1
94870,642,2.0,45,811,32000.0,0,1,0,10,1,1,1,10,2,0,1
94871,684,2.0,45,811,32000.0,0,1,0,10,1,1,1,10,2,0,1
94878,552,2.0,57,1897,62000.0,1,0,0,10,1,1,1,10,2,0,1
94885,246,2.0,58,1071,42000.0,0,1,0,10,1,1,1,10,2,0,1
94890,282,2.0,27,1511,65000.0,1,0,0,10,1,1,1,10,2,0,1
94893,294,2.0,56,574,52000.0,1,0,0,10,1,1,1,10,2,0,1
94896,594,2.0,57,1559,75000.0,1,0,0,10,1,1,1,10,2,0,1
94899,228,2.0,56,1209,52000.0,0,1,0,10,1,1,1,10,2,0,1
